"eventDate","year","month","day","decimalLatitude","decimalLongitude","stateProvince","order","scientificName","vernacularName","individualCount"
"2002-03-25",2002,3,25,-37.9106,145.3023,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2002-03-21",2002,3,21,-37.918,145.343,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2002-03-22",2002,3,22,-37.918,145.343,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",2
"2002-11-11",2002,11,11,-37.918,145.343,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2002-10-08",2002,10,8,-37.9106,145.3023,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",2
"2002-03-21",2002,3,21,-37.923,145.327,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",2
"2002-11-12",2002,11,12,-37.923,145.327,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2002-03-21",2002,3,21,-37.916,145.365,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2002-11-12",2002,11,12,-37.916,145.365,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2002-03-22",2002,3,22,-37.915,145.358,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2002-11-11",2002,11,11,-37.915,145.358,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2002-03-22",2002,3,22,-37.9204,145.3567,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2002-03-21",2002,3,21,-37.922,145.337,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2002-03-22",2002,3,22,-37.9236,145.3225,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2002-03-25",2002,3,25,-37.915,145.309,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2002-10-07",2002,10,7,-37.915,145.309,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2002-03-08",2002,3,8,-37.77,145.36,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",2
"2002-11-14",2002,11,14,-37.77,145.36,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2002-03-08",2002,3,8,-37.7772,145.3621,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2002-11-15",2002,11,15,-37.7772,145.3621,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",2
"2002-03-07",2002,3,7,-37.781,145.362,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",2
"2002-11-15",2002,11,15,-37.781,145.362,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",2
"2002-03-07",2002,3,7,-37.7727,145.3622,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2002-03-07",2002,3,7,-37.7916,145.3606,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2002-03-08",2002,3,8,-37.7916,145.3606,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",2
"2002-11-15",2002,11,15,-37.7916,145.3606,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2002-03-07",2002,3,7,-37.7956,145.3855,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",2
"2002-03-08",2002,3,8,-37.7956,145.3855,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2002-03-08",2002,3,8,-37.7964,145.3844,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2002-11-14",2002,11,14,-37.7964,145.3844,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2002-05-07",2002,5,7,-37.4686,145.1552,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",8
"2002-11-20",2002,11,20,-37.748,145.098,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2002-11-21",2002,11,21,-37.748,145.098,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2002-05-16",2002,5,16,-37.5444,145.2178,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2002-10-01",2002,10,1,-37.5714,145.2138,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2002-10-01",2002,10,1,-37.535,145.226,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2002-05-21",2002,5,21,-37.3782,146.0406,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",2
"2002-05-20",2002,5,20,-37.4051,146.0289,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2002-01-17",2002,1,17,-38.076,145.775,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2002-01-18",2002,1,18,-38.076,145.775,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2002-04-17",2002,4,17,-38.076,145.775,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2002-01-17",2002,1,17,-38.0744,145.7876,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",3
"2002-04-17",2002,4,17,-38.0744,145.7876,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2002-01-18",2002,1,18,-38.086,145.833,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",2
"2002-04-17",2002,4,17,-38.086,145.833,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",2
"2002-04-03",2002,4,3,-37.156,143.215,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2002-04-03",2002,4,3,-37.1708,143.2377,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2002-04-03",2002,4,3,-37.1726,143.2423,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2002-05-21",2002,5,21,-37.3727,146.0294,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2002-02-01",2002,2,1,-37.7557,145.0743,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2002-02-15",2002,2,15,-37.7498,145.6964,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2002-02-15",2002,2,15,-37.7516,145.6964,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-06-01",2001,6,1,-38.3921,144.9224,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2001-07-01",2001,7,1,-38.3823,144.9284,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2001-07-01",2001,7,1,-38.3823,144.7819,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2001-09-01",2001,9,1,-38.3887,145.1549,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2001-08-01",2001,8,1,-38.2052,145.1139,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2001-09-01",2001,9,1,-38.3774,144.9068,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2002-10-17",2002,10,17,-36.7407,144.9555,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2002-10-19",2002,10,19,-36.7845,145.0966,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2002-10-20",2002,10,20,-36.7737,144.9848,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2002-10-20",2002,10,20,-36.8046,144.9482,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2002-10-22",2002,10,22,-36.7737,144.9848,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2002-07-11",2002,7,11,-38.7162,146.3841,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2002-08-27",2002,8,27,-37.0452,143.7276,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2002-08-15",2002,8,15,-38.266,145.054,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2002-08-01",2002,8,1,-36.2038,146.9539,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2002-09-01",2002,9,1,-36.2038,146.9539,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2002-10-01",2002,10,1,-36.2038,146.9539,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2003-02-10",2003,2,10,-38.6605,145.5835,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2002-12-05",2002,12,5,-37.4205,143.1378,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2002-11-18",2002,11,18,-38.5302,142.7355,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2002-11-19",2002,11,19,-38.5416,142.7552,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2002-11-20",2002,11,20,-38.545,142.772,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2003-01-13",2003,1,13,-38.5799,142.9525,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2003-01-14",2003,1,14,-38.5843,142.9618,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2003-01-15",2003,1,15,-38.5792,142.9938,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-04-08",2000,4,8,-37.1768,144.0867,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-07-13",2000,7,13,-37.6311,144.8486,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-09-09",2000,9,9,-36.1234,144.2417,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-09-23",2000,9,23,-38.5399,143.9575,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-10-05",2000,10,5,-37.6311,144.8486,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-10-15",2000,10,15,-37.9643,144.4348,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-12-16",2000,12,16,-37.8549,144.1432,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-12-29",2000,12,29,-38.527,143.489,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",5
"2000-12-29",2000,12,29,-38.527,143.489,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-12-30",2000,12,30,-38.551,143.441,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2001-02-17",2001,2,17,-38.381,144.252,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2001-09-02",2001,9,2,-37.6311,144.8486,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2001-09-22",2001,9,22,-37.6311,144.8486,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2001-10-03",2001,10,3,-37.7694,147.6933,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2001-10-03",2001,10,3,-37.7503,147.7272,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2001-10-03",2001,10,3,-37.749,147.751,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2001-10-03",2001,10,3,-37.7374,147.7679,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2001-10-03",2001,10,3,-37.7283,147.7905,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2001-10-04",2001,10,4,-37.8021,147.6561,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2001-10-04",2001,10,4,-37.7921,147.6753,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2002-01-03",2002,1,3,-37.2589,143.7251,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2002-07-04",2002,7,4,-38.6178,143.0075,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2002-10-15",2002,10,15,-37.3,141.17,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2002-11-14",2002,11,14,-35.2607,141.1855,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2002-11-30",2002,11,30,-38.6353,143.8913,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2003-02-06",2003,2,6,-38.4264,144.1173,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2002-11-18",2002,11,18,-38.5302,142.7355,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2002-11-19",2002,11,19,-38.5416,142.7552,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2002-11-20",2002,11,20,-38.545,142.772,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2003-01-13",2003,1,13,-38.5799,142.9525,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2003-01-14",2003,1,14,-38.5843,142.9618,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2003-01-15",2003,1,15,-38.5792,142.9938,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2003-01-01",2003,1,1,-37.627,143.744,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",3
"2000-10-21",2000,10,21,-37.7991,148.1615,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-10-21",2000,10,21,-37.8197,148.1744,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-10-21",2000,10,21,-37.8051,148.1889,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2001-07-20",2001,7,20,-37.8142,148.1845,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2002-05-26",2002,5,26,-37.7961,148.1921,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2002-01-20",2002,1,20,-37.7559,148.3243,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2002-10-03",2002,10,3,-37.7685,148.3302,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2002-10-07",2002,10,7,-37.776,148.377,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2001-11-19",2001,11,19,-37.5607,149.5209,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2002-11-03",2002,11,3,-37.552,149.524,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2002-11-03",2002,11,3,-37.5672,149.5086,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-07-16",2000,7,16,-37.791,148.743,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-12-12",2000,12,12,-37.789,148.76,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2001-04-04",2001,4,4,-37.7938,148.7407,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2002-01-30",2002,1,30,-37.791,148.743,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2003-04-14",2003,4,14,-36.7848,145.0058,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2003-03-01",2003,3,1,-36.7848,145.0058,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2003-02-08",2003,2,8,-36.7848,145.0058,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2003-01-11",2003,1,11,-36.7848,145.0058,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2003-03-03",2003,3,3,-37.1347,146.4512,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2002-09-19",2002,9,19,-37.6714,145.4699,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2003-02-27",2003,2,27,-38.248,146.745,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2003-03-12",2003,3,12,-38.3654,147.0556,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2001-05-04",2001,5,4,-38.3706,141.5354,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2003-06-16",2003,6,16,-36.7872,144.2618,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2003-06-17",2003,6,17,-36.8043,144.2611,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2003-06-18",2003,6,18,-36.8321,144.2546,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2002-05-11",2002,5,11,-38.525,143.976,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2003-03-26",2003,3,26,-37.4687,144.6509,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2003-04-28",2003,4,28,-36.6183,141.2938,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2001-09-05",2001,9,5,-37.8453,144.7378,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2002-01-22",2002,1,22,-37.7687,145.6087,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2003-07-26",2003,7,26,-37.8157,145.6214,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2003-07-01",2003,7,1,-38.3195,145.6256,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-10-20",2000,10,20,-38.1227,143.5368,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-10-22",2000,10,22,-38.1871,143.5162,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2002-03-09",2002,3,9,-37.3792,144.2607,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2002-03-09",2002,3,9,-37.3792,144.2607,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2002-10-30",2002,10,30,-37.0964,142.7933,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2002-10-30",2002,10,30,-37.1568,142.7914,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2003-08-18",2003,8,18,-37.4051,143.1419,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2001-11-10",2001,11,10,-38.408,145.375,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2003-11-17",2003,11,17,-37.6504,145.2561,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2003-08-24",2003,8,24,-38.2607,144.6004,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2003-11-01",2003,11,1,-36.7848,145.0058,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2003-09-13",2003,9,13,-36.7848,145.0058,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2001-12-27",2001,12,27,-36.9103,145.5077,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2004-01-04",2004,1,4,-36.134,146.555,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2003-10-06",2003,10,6,-38.4212,144.1256,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-04-02",2000,4,2,-38.3864,145.1779,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2001-01-24",2001,1,24,-38.3864,145.1779,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2001-12-31",2001,12,31,-38.3864,145.1779,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2003-12-30",2003,12,30,-38.3864,145.1779,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2002-02-13",2002,2,13,-38.3864,145.1779,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2004-01-03",2004,1,3,-37.1516,142.5221,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",3
"2003-12-05",2003,12,5,-38.1076,145.5418,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2004-01-17",2004,1,17,-37.8743,147.9171,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2004-01-21",2004,1,21,-37.4205,143.1378,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2004-01-21",2004,1,21,-37.4205,143.1378,"Victoria","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",2
"2004-02-20",2004,2,20,-36.9103,145.5077,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2004-02-14",2004,2,14,-37.392,144.27,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2004-02-15",2004,2,15,-37.392,144.27,"Victoria","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
